"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2025","19,993.97","19,908.18","19,996.83","19,850.74","","0.43%"
"07/25/2025","19,908.18","19,790.84","19,935.01","19,782.36","","0.59%"
"07/24/2025","19,790.84","19,734.44","19,834.55","19,733.82","","0.29%"
"07/23/2025","19,734.44","19,662.52","19,788.83","19,656.56","","0.37%"
"07/22/2025","19,662.52","19,703.91","19,724.80","19,617.13","","-0.21%"
"07/21/2025","19,703.91","19,768.54","19,777.98","19,610.51","","-0.33%"
"07/18/2025","19,768.54","19,686.94","19,815.01","19,686.94","","0.41%"
"07/17/2025","19,686.94","19,397.17","19,789.17","19,397.17","","1.49%"
"07/16/2025","19,397.17","19,189.94","19,425.19","19,177.54","","1.08%"
"07/15/2025","19,189.94","19,057.52","19,202.43","19,056.40","","0.69%"
"07/14/2025","19,057.52","18,858.05","19,089.32","18,857.39","","1.06%"
"07/11/2025","18,858.05","18,890.47","18,930.37","18,841.88","","-0.17%"
"07/10/2025","18,890.47","18,754.36","18,926.65","18,734.65","","0.73%"
"07/09/2025","18,754.36","18,680.54","18,778.45","18,658.62","","0.40%"
"07/08/2025","18,680.54","18,630.78","18,684.99","18,545.23","","0.27%"
"07/07/2025","18,630.78","18,614.05","18,690.16","18,457.09","","0.09%"
"07/04/2025","18,614.05","18,662.78","18,705.89","18,584.77","","-0.26%"
"07/03/2025","18,662.78","18,528.42","18,712.06","18,510.07","","0.73%"
"07/02/2025","18,528.42","18,842.64","18,870.43","18,528.42","","-1.67%"
"07/01/2025","18,842.64","18,735.57","18,899.81","18,735.57","","0.57%"
"06/30/2025","18,735.57","18,629.72","18,802.58","18,550.26","","0.57%"
"06/27/2025","18,629.72","18,479.56","18,630.32","18,478.77","","0.81%"
"06/26/2025","18,479.56","18,509.56","18,536.86","18,431.16","","-0.16%"
"06/25/2025","18,509.56","18,608.79","18,621.74","18,474.56","","-0.53%"
"06/24/2025","18,608.79","18,602.45","18,608.79","18,491.51","","0.03%"
"06/23/2025","18,602.45","18,825.36","18,826.04","18,520.68","","-1.18%"
"06/20/2025","18,825.36","18,651.06","18,825.36","18,541.32","","0.93%"
"06/19/2025","18,651.06","18,695.07","18,737.20","18,603.50","","-0.24%"
"06/18/2025","18,695.07","18,705.16","18,744.72","18,663.95","","-0.05%"
"06/17/2025","18,705.16","18,562.78","18,705.27","18,477.47","","0.77%"
"06/16/2025","18,562.78","18,389.47","18,562.78","18,301.17","","0.94%"
"06/13/2025","18,389.47","18,486.91","18,544.90","18,320.95","","-0.53%"
"06/12/2025","18,486.91","18,508.10","18,562.36","18,443.81","","-0.11%"
"06/11/2025","18,508.10","18,603.99","18,668.20","18,456.13","","-0.52%"
"06/10/2025","18,603.99","18,819.83","18,827.89","18,603.99","","-1.15%"
"06/06/2025","18,819.83","18,812.65","18,857.22","18,765.30","","0.04%"
"06/05/2025","18,812.65","18,586.07","18,865.08","18,586.07","","1.22%"
"06/04/2025","18,586.07","18,521.83","18,624.65","18,483.50","","0.35%"
"06/03/2025","18,521.83","18,537.63","18,660.33","18,321.04","","-0.09%"
"06/02/2025","18,537.63","18,305.14","18,551.18","18,231.57","","1.27%"
"05/30/2025","18,305.14","18,024.84","18,305.14","18,022.41","","1.56%"
"05/29/2025","18,024.84","17,932.83","18,065.57","17,901.46","","0.51%"
"05/28/2025","17,932.83","17,832.85","18,011.72","17,831.92","","0.56%"
"05/27/2025","17,832.85","17,736.34","17,954.30","17,725.80","","0.54%"
"05/26/2025","17,736.34","17,497.04","17,736.77","17,497.04","","1.37%"
"05/23/2025","17,497.04","17,557.98","17,660.32","17,492.89","","-0.35%"
"05/22/2025","17,557.98","17,234.52","17,573.45","17,233.90","","1.88%"
"05/21/2025","17,234.52","17,346.20","17,448.67","17,233.82","","-0.64%"
"05/20/2025","17,346.20","17,445.26","17,503.82","17,346.20","","-0.57%"
"05/19/2025","17,445.26","16,760.73","17,547.76","16,760.73","","4.08%"
"05/16/2025","16,760.73","16,250.36","16,760.73","16,250.36","","3.14%"
"05/15/2025","16,250.36","16,506.97","16,507.28","16,250.36","","-1.55%"
"05/14/2025","16,506.97","16,560.23","16,660.40","16,490.39","","-0.32%"
"05/13/2025","16,560.23","16,458.52","16,650.13","16,458.52","","0.62%"
"05/12/2025","16,458.52","16,483.58","16,526.19","16,369.66","","-0.15%"
"05/09/2025","16,483.58","16,324.71","16,499.82","16,275.00","","0.97%"
"05/08/2025","16,324.71","16,621.76","16,676.84","16,319.50","","-1.79%"
"05/07/2025","16,621.76","16,570.20","16,746.44","16,540.10","","0.31%"
"05/06/2025","16,570.20","16,645.36","16,682.26","16,448.75","","-0.45%"
"05/05/2025","16,645.36","17,139.47","17,139.47","16,645.36","","-2.88%"
"05/02/2025","17,139.47","17,156.94","17,295.24","17,131.37","","-0.10%"
"04/30/2025","17,156.94","17,435.68","17,450.78","17,156.94","","-1.60%"
"04/29/2025","17,435.68","17,409.68","17,462.23","17,362.61","","0.15%"
"04/28/2025","17,409.68","17,431.76","17,480.78","17,356.23","","-0.13%"
"04/25/2025","17,431.76","17,374.77","17,436.43","17,374.77","","0.33%"
"04/24/2025","17,374.77","17,330.68","17,444.08","17,320.99","","0.25%"
"04/23/2025","17,330.68","17,167.07","17,362.75","17,166.88","","0.95%"
"04/22/2025","17,167.07","17,071.85","17,167.07","17,026.76","","0.56%"
"04/17/2025","17,071.85","17,060.58","17,119.77","17,040.23","","0.07%"
"04/16/2025","17,060.58","17,104.81","17,135.03","17,060.58","","-0.26%"
"04/15/2025","17,104.81","17,057.76","17,137.69","17,056.85","","0.28%"
"04/14/2025","17,057.76","17,045.91","17,175.38","17,045.81","","0.07%"
"04/11/2025","17,045.91","16,966.28","17,084.90","16,966.28","","0.47%"
"04/10/2025","16,966.28","16,545.57","17,270.08","16,545.57","","2.54%"
"04/09/2025","16,545.57","17,054.38","17,054.38","16,545.57","","-2.98%"
"04/08/2025","17,054.38","16,483.03","17,054.38","16,483.03","","3.47%"
"04/07/2025","16,483.03","16,884.29","16,884.29","16,137.08","","-2.38%"
"04/04/2025","16,884.29","17,330.11","17,330.11","16,884.29","","-2.57%"
"04/03/2025","17,330.11","17,561.89","17,561.89","17,330.11","","-1.32%"
"04/02/2025","17,561.89","17,568.81","17,619.27","17,559.86","","-0.04%"
"04/01/2025","17,568.81","17,513.05","17,593.53","17,511.93","","0.32%"
"03/31/2025","17,513.05","17,570.12","17,586.12","17,512.48","8.01M","-0.32%"
"03/28/2025","17,570.12","17,504.64","17,577.56","17,460.78","20.50M","0.37%"
"03/27/2025","17,504.64","17,438.31","17,531.63","17,434.37","19.00M","0.38%"
"03/26/2025","17,438.31","17,445.55","17,500.08","17,427.01","11.18M","-0.04%"
"03/25/2025","17,445.55","17,393.54","17,452.30","17,330.34","17.42M","0.30%"
"03/24/2025","17,393.54","17,291.95","17,452.16","17,282.52","","0.59%"
"03/21/2025","17,291.95","17,330.00","17,397.55","17,291.95","29.86M","-0.22%"
"03/20/2025","17,330.00","17,302.25","17,391.10","17,289.01","45.77M","0.16%"
"03/19/2025","17,302.25","17,287.20","17,415.13","17,286.07","","0.09%"
"03/18/2025","17,287.20","17,399.35","17,429.62","17,287.20","","-0.64%"
"03/17/2025","17,399.35","17,270.40","17,419.73","17,270.40","","0.75%"
"03/14/2025","17,270.40","17,359.05","17,445.36","17,270.40","","-0.51%"
"03/13/2025","17,359.05","17,437.38","17,470.56","17,359.05","","-0.45%"
"03/12/2025","17,437.38","17,538.02","17,538.02","17,378.99","","-0.57%"
"03/11/2025","17,538.02","17,463.72","17,538.02","17,364.82","","0.43%"
"03/10/2025","17,463.72","17,607.29","17,607.29","17,463.72","","-0.82%"
"03/07/2025","17,607.29","17,447.20","17,628.77","17,418.52","","0.92%"
"03/06/2025","17,447.20","17,365.14","17,490.58","17,358.12","7.62M","0.47%"
"03/05/2025","17,365.14","17,111.21","17,391.59","17,110.86","12.70M","1.48%"
"03/04/2025","17,111.21","17,476.39","17,476.39","17,111.21","13.49M","-2.09%"
"03/03/2025","17,476.39","17,520.75","17,619.08","17,420.41","8.21M","-0.25%"
"02/28/2025","17,520.75","17,718.91","17,797.63","17,520.75","9.32M","-1.12%"
"02/27/2025","17,718.91","17,659.65","17,736.27","17,584.85","8.40M","0.34%"
"02/26/2025","17,659.65","17,576.17","17,659.65","17,530.74","13.43M","0.47%"
"02/25/2025","17,576.17","17,450.67","17,578.35","17,447.62","17.96M","0.72%"
"02/24/2025","17,450.67","17,524.73","17,586.55","17,448.61","9.86M","-0.42%"
"02/21/2025","17,524.73","17,726.89","17,776.34","17,524.73","7.57M","-1.14%"
"02/20/2025","17,726.89","17,855.96","17,870.92","17,696.40","13.68M","-0.72%"
"02/19/2025","17,855.96","17,758.93","17,871.42","17,735.56","28.71M","0.55%"
"02/18/2025","17,758.93","17,639.46","17,758.93","17,571.31","14.22M","0.68%"
"02/17/2025","17,639.46","17,681.83","17,681.93","17,568.32","15.38M","-0.24%"
"02/14/2025","17,681.83","17,530.06","17,688.56","17,516.42","59.47M","0.87%"
"02/13/2025","17,530.06","17,321.87","17,530.06","17,265.97","18.84M","1.20%"
"02/12/2025","17,321.87","17,221.78","17,332.40","17,196.55","11.50M","0.58%"
"02/11/2025","17,221.78","17,137.72","17,231.72","17,093.07","18.38M","0.49%"
"02/10/2025","17,137.72","17,063.55","17,188.23","17,063.55","17.07M","0.43%"
"02/07/2025","17,063.55","17,141.27","17,190.42","17,063.55","11.93M","-0.45%"
"02/06/2025","17,141.27","17,080.62","17,166.65","17,063.81","16.69M","0.36%"
"02/05/2025","17,080.62","16,965.31","17,095.50","16,965.31","24.75M","0.68%"
"02/04/2025","16,965.31","16,965.91","16,995.51","16,911.49","27.54M","0.00%"
"02/03/2025","16,965.91","16,999.70","17,095.58","16,888.31","11.39M","-0.20%"
"01/31/2025","16,999.70","17,013.03","17,078.08","16,987.46","11.72M","-0.08%"
"01/30/2025","17,013.03","17,004.88","17,034.72","16,946.39","8.18M","0.05%"
"01/29/2025","17,004.88","17,030.21","17,079.30","16,964.71","13.89M","-0.15%"
"01/28/2025","17,030.21","16,977.69","17,082.10","16,888.46","19.05M","0.31%"
"01/27/2025","16,977.69","17,062.20","17,062.20","16,823.52","14.24M","-0.50%"
"01/23/2025","17,062.20","17,028.46","17,081.94","16,983.20","8.86M","0.20%"
"01/22/2025","17,028.46","16,926.62","17,055.25","16,926.62","58.04M","0.60%"
"01/21/2025","16,926.62","16,913.68","16,999.55","16,871.67","15.37M","0.08%"
"01/20/2025","16,913.68","16,927.96","16,977.40","16,877.13","9.94M","-0.08%"
"01/17/2025","16,927.96","17,015.45","17,028.70","16,867.22","10.75M","-0.51%"
"01/16/2025","17,015.45","16,997.37","17,041.20","16,975.40","20.31M","0.11%"
"01/15/2025","16,997.37","17,069.80","17,082.77","16,997.37","8.95M","-0.42%"
"01/14/2025","17,069.80","16,978.18","17,069.80","16,930.10","12.76M","0.54%"
"01/13/2025","16,978.18","17,052.60","17,131.31","16,927.32","11.70M","-0.44%"
"01/10/2025","17,052.60","17,093.32","17,191.72","17,052.60","11.56M","-0.24%"
"01/09/2025","17,093.32","17,118.38","17,145.86","17,070.46","12.26M","-0.15%"
"01/08/2025","17,118.38","17,031.70","17,144.71","17,027.52","17.50M","0.51%"
"01/03/2025","17,031.70","16,720.75","17,043.95","16,718.24","9.58M","1.86%"
"12/30/2024","16,720.75","16,924.44","16,924.58","16,657.58","23.09M","-1.20%"
"12/27/2024","16,924.44","16,857.73","17,044.91","16,857.36","13.23M","0.40%"
"12/23/2024","16,857.73","16,728.81","17,045.38","16,728.81","28.67M","0.77%"
"12/20/2024","16,728.81","16,424.98","16,860.58","16,424.98","20.53M","1.85%"
"12/19/2024","16,424.98","16,760.96","16,760.96","16,255.83","48.72M","-2.00%"
"12/18/2024","16,760.96","17,155.99","17,158.43","16,715.45","19.46M","-2.30%"
"12/17/2024","17,155.99","17,250.96","17,295.72","17,155.99","9.13M","-0.55%"
"12/16/2024","17,250.96","17,432.02","17,456.33","17,249.69","17.20M","-1.04%"
"12/13/2024","17,432.02","17,387.77","17,434.05","17,339.43","11.89M","0.25%"
"12/12/2024","17,387.77","17,394.91","17,428.51","17,323.84","20.32M","-0.04%"
"12/11/2024","17,394.91","17,177.70","17,394.91","17,177.70","21.55M","1.26%"
"12/10/2024","17,177.70","17,010.32","17,177.70","17,005.16","19.42M","0.98%"
"12/09/2024","17,010.32","16,650.41","17,079.87","16,650.41","23.31M","2.16%"
"12/06/2024","16,650.41","16,170.13","17,053.86","16,170.13","75.38M","2.97%"
"12/05/2024","16,170.13","16,297.50","16,314.55","16,128.96","33.73M","-0.78%"
"12/04/2024","16,297.50","16,060.28","16,358.64","15,539.42","58.64M","1.48%"
"12/03/2024","16,060.28","16,447.31","16,572.29","16,055.97","46.90M","-2.35%"
"12/02/2024","16,447.31","16,344.77","16,814.03","16,344.77","27.12M","0.63%"
"11/29/2024","16,344.77","16,663.28","16,663.28","16,147.99","39.26M","-1.91%"
"11/28/2024","16,663.28","16,971.55","16,972.19","16,629.04","29.52M","-1.82%"
"11/27/2024","16,971.55","16,985.64","17,046.71","16,923.57","11.30M","-0.08%"
"11/26/2024","16,985.64","16,982.34","17,028.96","16,901.31","7.63M","0.02%"
"11/25/2024","16,982.34","17,134.54","17,134.54","16,801.10","26.20M","-0.89%"
"11/22/2024","17,134.54","17,302.90","17,332.14","17,123.40","9.04M","-0.97%"
"11/21/2024","17,302.90","17,194.06","17,319.61","17,194.06","7.59M","0.63%"
"11/20/2024","17,194.06","17,143.34","17,363.26","17,143.34","8.48M","0.30%"
"11/19/2024","17,143.34","17,423.52","17,448.36","17,111.22","15.21M","-1.61%"
"11/18/2024","17,423.52","17,638.19","17,662.56","17,415.61","12.59M","-1.22%"
"11/15/2024","17,638.19","17,674.07","17,695.95","17,604.86","6.18M","-0.20%"
"11/14/2024","17,674.07","17,681.47","17,779.01","17,623.28","43.81M","-0.04%"
"11/13/2024","17,681.47","17,677.85","17,787.72","17,655.70","22.98M","0.02%"
"11/12/2024","17,677.85","17,519.99","17,691.49","17,519.99","27.27M","0.90%"
"11/11/2024","17,519.99","17,374.51","17,547.91","17,366.07","101.54M","0.84%"
"11/08/2024","17,374.51","17,347.27","17,427.34","17,347.27","38.89M","0.16%"
"11/07/2024","17,347.27","17,281.07","17,379.71","17,278.34","15.13M","0.38%"
"11/06/2024","17,281.07","17,236.29","17,308.87","17,223.92","31.42M","0.26%"
"11/05/2024","17,236.29","17,209.02","17,317.58","17,182.42","19.58M","0.16%"
"11/04/2024","17,209.02","17,470.35","17,475.92","17,209.02","29.76M","-1.50%"
"11/01/2024","17,470.35","17,439.09","17,490.12","17,398.88","14.61M","0.18%"
"10/31/2024","17,439.09","17,461.50","17,487.11","17,393.00","22.41M","-0.13%"
"10/30/2024","17,461.50","17,504.24","17,541.55","17,445.44","15.12M","-0.24%"
"10/29/2024","17,504.24","17,372.05","17,517.69","17,372.05","14.30M","0.76%"
"10/28/2024","17,372.05","17,473.73","17,484.09","17,372.05","7.12M","-0.58%"
"10/25/2024","17,473.73","17,445.16","17,530.23","17,419.35","4.86M","0.16%"
"10/24/2024","17,445.16","17,442.24","17,482.52","17,418.20","15.93M","0.02%"
"10/23/2024","17,442.24","17,337.55","17,450.77","17,313.15","15.30M","0.60%"
"10/22/2024","17,337.55","17,441.39","17,466.25","17,337.55","18.22M","-0.60%"
"10/21/2024","17,441.39","17,405.74","17,464.31","17,397.74","16.52M","0.20%"
"10/18/2024","17,405.74","17,445.58","17,499.33","17,405.74","6.49M","-0.23%"
"10/17/2024","17,445.58","17,485.07","17,547.24","17,417.04","8.73M","-0.23%"
"10/16/2024","17,485.07","17,507.68","17,581.54","17,396.69","10.22M","-0.13%"
"10/15/2024","17,507.68","17,593.76","17,641.43","17,504.77","21.20M","-0.49%"
"10/14/2024","17,593.76","17,727.84","17,736.93","17,567.09","33.43M","-0.76%"
"10/11/2024","17,727.84","17,629.32","17,727.84","17,625.38","18.52M","0.56%"
"10/10/2024","17,629.32","17,656.26","17,695.39","17,595.51","12.90M","-0.15%"
"10/09/2024","17,656.26","17,520.32","17,656.26","17,520.32","41.50M","0.78%"
"10/08/2024","17,520.32","17,748.15","17,749.61","17,520.32","10.55M","-1.28%"
"10/07/2024","17,748.15","17,459.75","17,749.24","17,425.53","16.99M","1.65%"
"10/04/2024","17,459.75","17,389.22","17,459.75","17,337.83","21.74M","0.41%"
"10/03/2024","17,389.22","17,443.67","17,514.86","17,389.22","7.35M","-0.31%"
"10/02/2024","17,443.67","17,568.14","17,586.61","17,443.67","19.21M","-0.71%"
"10/01/2024","17,568.14","17,616.92","17,640.03","17,550.25","10.55M","-0.28%"
"09/30/2024","17,616.92","17,685.61","17,724.34","17,554.56","28.10M","-0.39%"
"09/27/2024","17,685.61","17,583.13","17,743.61","17,583.13","81.27M","0.58%"
"09/26/2024","17,583.13","17,690.32","17,710.74","17,583.13","41.24M","-0.61%"
"09/25/2024","17,690.32","17,644.15","17,708.43","17,608.46","9.58M","0.26%"
"09/24/2024","17,644.15","17,601.71","17,701.58","17,601.71","16.58M","0.24%"
"09/23/2024","17,601.71","17,633.89","17,704.09","17,601.71","39.31M","-0.18%"
"09/20/2024","17,633.89","17,629.06","17,701.32","17,599.73","35.60M","0.03%"
"09/19/2024","17,629.06","17,479.72","17,635.97","17,479.72","17.61M","0.85%"
"09/18/2024","17,479.72","17,507.85","17,562.85","17,465.63","20.09M","-0.16%"
"09/17/2024","17,507.85","17,532.29","17,595.71","17,450.38","9.31M","-0.14%"
"09/16/2024","17,532.29","17,388.35","17,532.29","17,388.35","9.40M","0.83%"
"09/13/2024","17,388.35","17,327.43","17,423.68","17,327.26","7.28M","0.35%"
"09/12/2024","17,327.43","17,329.67","17,423.18","17,267.88","15.51M","-0.01%"
"09/11/2024","17,329.67","17,472.79","17,501.09","17,253.12","24.22M","-0.82%"
"09/10/2024","17,472.79","17,477.86","17,641.77","17,459.90","16.60M","-0.03%"
"09/09/2024","17,477.86","17,388.74","17,595.29","17,388.74","30.67M","0.51%"
"09/06/2024","17,388.74","17,728.02","17,792.24","17,354.55","38.69M","-1.91%"
"09/05/2024","17,728.02","18,008.23","18,032.22","17,672.78","87.00M","-1.56%"
"09/04/2024","18,008.23","18,111.09","18,111.09","17,954.79","44.76M","-0.57%"
"09/03/2024","18,111.09","18,111.37","18,173.22","18,084.82","17.48M","0.00%"
"09/02/2024","18,111.37","18,148.46","18,271.46","18,076.91","8.66M","-0.20%"
"08/30/2024","18,148.46","18,235.55","18,324.48","18,148.46","28.51M","-0.48%"
"08/29/2024","18,235.55","18,270.37","18,326.58","18,196.67","7.77M","-0.19%"
"08/28/2024","18,270.37","18,330.81","18,393.56","18,269.62","6.84M","-0.33%"
"08/27/2024","18,330.81","18,452.97","18,464.87","18,330.81","7.02M","-0.66%"
"08/26/2024","18,452.97","18,431.63","18,471.95","18,334.26","6.40M","0.12%"
"08/23/2024","18,431.63","18,427.10","18,455.78","18,360.84","10.38M","0.02%"
"08/22/2024","18,427.10","18,399.41","18,451.16","18,375.71","9.43M","0.15%"
"08/21/2024","18,399.41","18,310.22","18,404.55","18,298.23","13.05M","0.49%"
"08/20/2024","18,310.22","18,191.96","18,346.63","18,191.96","10.20M","0.65%"
"08/19/2024","18,191.96","18,138.95","18,309.60","18,134.48","25.59M","0.29%"
"08/16/2024","18,138.95","18,019.21","18,171.68","18,019.21","10.05M","0.66%"
"08/14/2024","18,019.21","18,057.12","18,144.16","18,019.21","13.30M","-0.21%"
"08/13/2024","18,057.12","17,998.59","18,146.50","17,998.59","15.91M","0.33%"
"08/12/2024","17,998.59","17,818.68","18,053.62","17,818.68","24.31M","1.01%"
"08/09/2024","17,818.68","17,880.22","17,967.61","17,817.34","21.51M","-0.34%"
"08/08/2024","17,880.22","17,997.77","18,048.09","17,794.38","23.53M","-0.65%"
"08/07/2024","17,997.77","17,872.67","18,072.20","17,872.67","44.90M","0.70%"
"08/06/2024","17,872.67","17,757.68","18,186.93","17,754.07","64.29M","0.65%"
"08/05/2024","17,757.68","18,425.81","18,426.48","17,576.59","76.70M","-3.63%"
"08/02/2024","18,425.81","18,625.39","18,627.82","18,425.24","22.71M","-1.07%"
"08/01/2024","18,625.39","18,629.74","18,682.25","18,584.19","27.62M","-0.02%"
"07/31/2024","18,629.74","18,534.75","18,680.58","18,534.75","25.62M","0.51%"
"07/30/2024","18,534.75","18,513.49","18,616.29","18,513.49","34.46M","0.11%"
"07/29/2024","18,513.49","18,562.57","18,617.31","18,513.49","11.85M","-0.26%"
"07/26/2024","18,562.57","18,448.45","18,608.91","18,440.59","24.92M","0.62%"
"07/25/2024","18,448.45","18,715.59","18,738.89","18,438.13","70.17M","-1.43%"
"07/24/2024","18,715.59","18,696.86","18,790.46","18,663.03","25.82M","0.10%"
"07/23/2024","18,696.86","18,588.28","18,786.42","18,585.92","22.64M","0.58%"
"07/22/2024","18,588.28","18,662.07","18,703.29","18,548.88","19.01M","-0.40%"
"07/19/2024","18,662.07","18,749.46","18,767.06","18,623.96","16.46M","-0.47%"
"07/18/2024","18,749.46","18,621.52","18,749.46","18,614.67","20.64M","0.69%"
"07/17/2024","18,621.52","18,577.54","18,621.52","18,507.73","34.94M","0.24%"
"07/16/2024","18,577.54","18,546.14","18,636.15","18,546.14","62.52M","0.17%"
"07/15/2024","18,546.14","18,507.05","18,553.96","18,473.63","30.28M","0.21%"
"07/12/2024","18,507.05","18,513.50","18,529.37","18,466.94","16.55M","-0.03%"
"07/11/2024","18,513.50","18,432.82","18,520.55","18,425.85","24.13M","0.44%"
"07/10/2024","18,432.82","18,334.03","18,447.68","18,332.07","29.01M","0.54%"
"07/09/2024","18,334.03","18,445.68","18,480.63","18,334.03","27.91M","-0.61%"
"07/08/2024","18,445.68","18,442.43","18,474.70","18,380.42","68.34M","0.02%"
"07/05/2024","18,442.43","18,385.28","18,471.85","18,351.39","33.38M","0.31%"
"07/04/2024","18,385.28","18,257.20","18,386.46","18,217.68","49.53M","0.70%"
"07/03/2024","18,257.20","18,229.27","18,285.75","18,209.08","19.62M","0.15%"
"07/02/2024","18,229.27","18,177.50","18,246.12","18,139.28","29.37M","0.28%"
"07/01/2024","18,177.50","18,244.75","18,319.06","18,160.33","","-0.37%"
